timestamp,clientcon,clientcon_active,clientcon_idle,CPU,Mem,in,out
1620914400,1115,810,305,8,21,22,36
1620916200,1158,841,318,9,21,36,49
1620918000,1237,859,378,10,21,33,49
1620919800,1298,900,398,10,21,36,51
1620921600,1293,918,375,13,21,38,55
1620923400,1353,932,421,10,21,45,58
1620925200,1425,973,451,9,21,34,46
1620927000,1405,942,463,12,21,41,54
1620928800,1373,935,438,12,21,67,78
1620930600,1293,912,381,10,21,39,51
1620932400,1271,900,371,8,21,24,37
1620934200,1254,881,373,8,21,25,37
1620936000,1302,912,390,10,21,38,39
1620937800,1346,936,410,10,21,41,52
1620939600,1390,953,437,10,21,34,48
1620941400,1317,929,387,10,21,43,70
1620943200,1312,941,370,10,21,42,55
1620945000,1302,934,368,11,21,47,64
1620946800,1251,898,354,10,21,53,67
1620948600,1226,881,346,10,21,45,61
1620950400,1250,873,377,10,21,37,51
1620952200,1195,848,347,8,21,27,42
1620954000,1186,841,345,10,21,22,37
1620955800,1135,833,302,8,20,19,35
1620957600,1071,796,274,7,20,17,33
1620959400,1034,766,269,6,20,18,35
1620961200,1017,746,271,8,20,18,34
1620963000,982,742,240,8,20,24,38
1620964800,988,739,250,7,20,18,34
1620966600,988,730,258,7,20,25,40
1620968400,1014,731,283,7,20,15,30
1620970200,961,715,246,7,20,14,28
1620972000,973,714,259,9,19,13,28
1620973800,946,710,236,12,19,13,27
1620975600,926,705,221,6,19,19,34
1620977400,905,692,213,6,19,17,32
1620979200,910,686,224,6,20,45,58
1620981000,925,692,233,6,19,13,28
1620982800,912,694,219,7,19,14,28
1620984600,936,682,254,5,19,10,24
1620986400,936,686,251,6,19,9,24
1620988200,927,701,226,6,19,8,23
1620990000,902,689,213,7,19,8,23
1620991800,904,690,215,6,19,9,23
1620993600,924,689,235,6,19,12,26
1620995400,945,702,243,7,19,14,28
1620997200,970,713,257,8,19,16,30
1620999000,998,730,269,7,20,18,32
1621000800,1018,735,283,7,20,19,34
1621002600,1179,802,377,9,20,31,44
1621004400,1214,845,369,11,20,46,60
1621006200,1214,851,363,13,20,26,39
1621008000,1198,838,360,10,20,29,41
1621009800,1224,853,372,10,20,42,75
1621011600,1286,885,401,10,20,48,58
1621013400,1302,880,422,10,20,40,51
1621015200,1284,861,423,10,20,47,56
1621017000,1220,868,352,9,20,33,45
1621018800,1216,859,357,9,20,28,41
1621020600,1241,878,363,10,20,31,38
1621022400,1214,849,365,10,20,33,39
1621024200,1221,864,357,11,20,42,48
1621026000,1288,892,396,10,20,47,53
1621027800,1273,870,403,13,20,75,82
1621029600,1270,881,389,15,20,102,111
1621031400,1214,870,345,13,21,138,143
1621033200,1209,855,354,11,21,130,136
1621035000,1150,834,316,9,21,35,43
1621036800,1088,791,296,8,20,32,40
1621038600,1083,798,285,8,20,25,32
1621040400,1048,781,267,8,20,27,34
1621042200,1053,768,285,7,20,29,36
1621044000,1034,756,278,7,20,18,25
1621045800,983,730,253,6,20,36,43
1621047600,965,722,243,6,20,14,21
1621049400,954,727,227,8,20,31,38
1621051200,980,729,250,7,20,47,53
1621053000,971,715,256,6,20,54,60
1621054800,946,707,239,8,20,26,33
1621056600,934,705,229,9,19,11,17
1621058400,917,689,228,10,19,39,45
1621060200,908,686,222,9,19,54,61
1621062000,889,680,209,5,19,21,29
1621063800,870,675,195,6,19,13,21
1621065600,876,674,201,6,19,43,49
1621067400,887,672,215,6,19,12,19
1621069200,909,672,237,6,19,8,16
1621071000,901,676,225,6,19,8,16
1621072800,874,671,203,7,19,8,15
1621074600,865,671,194,5,19,31,37
1621076400,877,673,203,8,20,101,102
1621078200,899,677,222,5,19,18,26
1621080000,888,668,220,6,19,10,18
1621081800,893,668,224,6,19,12,20
1621083600,900,672,227,7,19,11,18
1621085400,892,670,222,6,19,12,20
1621087200,903,675,228,6,19,13,20
1621089000,865,666,199,6,19,12,19
1621090800,862,630,232,6,19,11,18
1621092600,832,627,204,6,19,11,18
1621094400,807,613,194,5,19,11,18
1621096200,822,616,206,5,19,12,19
1621098000,796,593,202,7,19,11,18
1621099800,790,596,194,5,19,12,19
1621101600,841,596,244,6,19,9,17
1621103400,869,607,261,6,19,14,23
1621105200,795,586,209,5,18,11,21
1621107000,721,541,180,8,18,11,18
1621108800,705,521,184,5,18,11,18
1621110600,601,466,135,5,18,12,19
1621112400,531,406,126,4,18,11,21
1621114200,500,402,98,5,18,11,19
1621116000,503,412,91,4,18,11,18
1621117800,499,413,86,5,18,10,17
1621119600,527,418,109,4,18,9,20
1621121400,504,411,92,7,18,10,30
1621123200,491,405,86,7,18,9,18
1621125000,492,400,92,11,18,8,17
1621126800,483,400,84,9,17,7,15
1621128600,470,397,73,8,18,7,15
1621130400,471,395,76,7,18,8,16
1621132200,471,397,74,7,18,7,15
1621134000,483,398,85,6,18,8,16
1621135800,491,403,88,7,18,10,18
1621137600,494,400,93,10,19,91,94
1621139400,489,405,84,7,18,65,72
1621141200,485,402,83,8,18,19,26
1621143000,475,398,78,7,18,80,90
1621144800,477,398,78,7,18,10,18
1621146600,473,395,77,7,18,10,18
1621148400,469,392,77,7,18,12,20
1621150200,461,389,72,7,17,15,23
1621152000,481,398,83,7,18,78,81
1621153800,467,394,72,8,18,8,16
1621155600,477,395,82,7,18,7,15
1621157400,475,393,82,10,18,7,15
1621159200,476,394,83,6,17,6,15
1621161000,464,394,70,6,17,6,14
1621162800,468,391,78,7,17,6,14
1621164600,455,390,64,7,17,6,14
1621166400,461,393,68,7,17,7,15
1621168200,475,390,85,7,17,9,17
1621170000,463,385,78,8,17,10,17
1621171800,450,382,68,7,17,10,16
1621173600,449,381,69,9,17,7,12
1621175400,464,380,84,7,17,8,13
1621177200,470,384,86,8,17,8,13
1621179000,453,380,73,7,17,9,14
1621180800,467,389,78,7,17,9,15
1621182600,462,387,76,7,17,8,13
1621184400,477,389,88,7,18,10,15
1621186200,478,390,88,7,18,9,15
1621188000,480,393,87,7,18,9,14
1621189800,478,393,85,7,18,9,14
1621191600,481,396,85,7,17,10,14
1621193400,473,389,84,7,17,10,15
1621195200,484,390,94,6,17,9,14
1621197000,479,392,87,8,17,9,14
1621198800,475,395,80,8,17,9,14
1621200600,466,388,78,7,17,9,14
1621202400,476,387,89,8,17,9,14
1621204200,471,395,76,8,18,9,14
1621206000,469,391,79,7,18,9,14
1621207800,478,400,78,7,18,9,14
1621209600,498,402,95,7,17,9,13
1621211400,476,398,78,8,17,9,14
1621213200,492,404,89,8,17,16,20
1621215000,490,402,87,7,17,38,42
1621216800,479,404,75,8,17,10,15
1621218600,484,407,77,7,17,9,14
1621220400,497,417,79,8,18,9,13
1621222200,490,399,90,7,17,9,14
1621224000,498,406,92,7,18,10,15
1621225800,475,401,74,7,17,12,17
1621227600,487,406,81,8,17,10,15
1621229400,483,396,87,7,17,9,16
1621231200,497,405,92,9,17,48,52
1621233000,479,395,84,10,17,65,67
1621234800,482,404,78,9,17,109,109
1621236600,491,405,86,9,17,85,87
1621238400,487,403,84,10,17,136,137
1621240200,468,393,75,6,17,20,24
1621242000,476,392,84,9,17,6,11
1621243800,481,398,83,7,17,6,11
1621245600,486,397,89,7,17,6,11
1621247400,469,393,76,8,17,6,11
1621249200,465,396,69,7,17,5,10
1621251000,462,396,66,7,17,7,12
1621252800,499,400,99,8,17,10,15
1621254600,516,409,108,8,17,10,15
1621256400,546,423,123,8,17,13,18
1621258200,581,456,125,10,18,20,25
1621260000,691,510,181,11,18,21,27
1621261800,915,579,336,12,18,28,35
1621263600,925,610,315,14,19,89,97
1621265400,989,675,314,13,19,64,58
1621267200,1034,672,361,16,19,65,74
1621269000,1005,680,326,15,20,81,90
1621270800,1118,720,398,15,20,82,93
1621272600,1137,746,391,14,20,92,119
1621274400,1092,731,361,17,20,85,112
1621276200,1069,744,326,14,20,70,85
1621278000,1038,726,312,13,20,71,82
1621279800,1099,766,333,14,20,66,75
1621281600,1091,760,331,13,20,53,61
1621283400,1088,767,321,12,19,67,74
1621285200,1078,761,317,9,19,67,74
1621287000,1075,764,311,11,20,65,71
1621288800,1097,784,313,10,20,60,64
1621290600,1113,791,323,10,20,56,60
1621292400,1058,782,276,9,19,57,63
1621294200,1022,750,272,9,19,92,96
1621296000,1037,738,299,9,19,108,112
1621297800,995,729,266,13,19,91,95
1621299600,1005,727,278,9,19,31,39
1621301400,944,711,233,6,19,20,29
1621303200,930,691,239,7,19,20,27
1621305000,933,692,241,8,19,24,30
1621306800,903,681,222,8,19,18,24
1621308600,874,674,199,11,18,56,61
1621310400,887,667,220,11,19,88,91
1621312200,873,641,232,12,19,102,106
1621314000,865,637,228,12,19,99,103
1621315800,845,627,218,13,19,107,111
1621317600,819,617,203,12,19,65,70
1621319400,825,606,218,10,19,15,23
1621321200,799,607,192,8,18,13,21
1621323000,786,596,190,8,18,18,26
1621324800,789,605,184,10,18,10,18
1621326600,786,601,185,10,18,9,17
1621328400,804,600,203,9,18,9,17
1621330200,803,603,200,10,18,10,18
1621332000,794,596,198,9,18,9,18
1621333800,794,594,200,9,18,9,17
1621335600,787,594,192,8,18,9,17
1621337400,784,598,186,8,18,10,18
1621339200,795,604,191,9,18,11,19
1621341000,850,640,210,11,19,14,22
1621342800,862,632,229,13,18,15,23
1621344600,908,649,259,11,19,19,26
1621346400,972,678,294,11,19,36,44
1621348200,1099,718,382,15,19,42,49
1621350000,1148,784,364,13,20,34,41
1621351800,1168,799,369,13,20,39,46
1621353600,1196,814,382,13,20,55,62
1621355400,1170,825,345,13,20,47,54
1621357200,1197,837,360,12,20,37,45
1621359000,1224,852,372,16,20,52,59
1621360800,1238,858,380,14,20,56,64
1621362600,1156,802,354,14,20,33,41
1621364400,1096,775,320,12,20,29,36
1621366200,1048,765,282,12,20,39,45
1621368000,1144,811,334,15,20,45,52
1621369800,1184,817,367,15,20,56,64
1621371600,1187,839,349,14,20,49,59
1621373400,1180,823,358,14,20,31,44
1621375200,1187,822,365,15,20,56,67
1621377000,1205,830,374,14,20,39,55
1621378800,1107,779,329,12,20,43,57
1621380600,1103,781,322,13,20,49,58
1621382400,1088,758,330,13,20,41,50
1621384200,1036,743,293,10,20,31,40
1621386000,998,718,280,10,19,22,32
1621387800,975,697,278,11,19,25,37
1621389600,991,690,300,10,19,21,32
1621391400,947,689,258,10,19,16,25
1621393200,939,678,260,11,19,17,26
1621395000,905,667,238,11,20,22,33
1621396800,933,673,260,9,19,21,30
1621398600,927,669,258,12,21,141,142
1621400400,891,648,243,10,19,17,27
1621402200,920,658,262,9,19,14,23
1621404000,914,659,255,11,19,17,27
1621405800,915,669,246,9,19,15,24
1621407600,898,663,235,11,19,14,24
1621409400,877,652,225,10,19,22,31
1621411200,874,647,227,9,18,47,55
1621413000,859,641,219,9,18,15,24
1621414800,875,639,236,9,19,14,23
1621416600,855,636,219,11,19,15,24
1621418400,881,643,238,9,19,13,22
1621420200,856,641,214,10,19,11,21
1621422000,846,636,210,10,19,11,20
1621423800,840,635,204,9,19,12,21
1621425600,875,650,225,9,19,13,22
1621427400,878,655,223,9,18,17,26
1621429200,925,674,251,11,19,18,27
1621431000,964,692,272,10,19,20,29
1621432800,987,706,281,12,19,25,35
1621434600,1049,743,307,14,19,31,40
1621436400,1105,767,338,13,20,45,54
1621438200,1138,780,357,14,20,31,40
1621440000,1180,802,378,13,20,52,60
1621441800,1133,791,343,14,20,57,65
1621443600,1160,795,365,15,20,34,43
1621445400,1157,802,356,12,20,37,52
1621447200,1170,791,379,13,20,42,64
1621449000,1127,767,359,12,20,47,57
1621450800,1159,795,364,14,19,26,34
1621452600,1191,819,372,12,20,28,47
1621454400,1188,807,381,13,20,36,46
1621456200,1169,814,355,13,20,40,50
1621458000,1214,808,406,14,20,35,44
1621459800,1261,813,448,15,20,37,48
1621461600,1235,812,423,15,20,36,47
1621463400,1182,805,377,12,20,42,53
1621465200,1169,795,375,12,20,30,40
1621467000,1094,755,338,12,20,20,30
1621468800,1077,736,341,10,20,18,30
1621470600,1030,717,313,11,20,23,34
1621472400,1036,704,332,13,20,29,40
1621474200,1005,693,312,12,20,35,44
1621476000,991,681,310,10,20,27,38
1621477800,965,676,289,12,19,37,45
1621479600,952,671,281,12,19,27,36
1621481400,939,680,259,12,20,42,49
1621483200,921,665,256,11,19,33,41
1621485000,916,665,251,11,20,56,63
1621486800,912,654,258,9,20,74,84
1621488600,924,653,271,10,19,39,46
1621490400,871,636,235,12,20,142,146
1621492200,880,636,244,12,19,121,127
1621494000,893,635,258,11,18,13,22
1621495800,868,628,239,13,19,86,91
1621497600,868,629,239,11,18,48,56
1621499400,854,626,228,9,18,10,19
1621501200,865,627,238,9,18,10,19
1621503000,858,629,229,9,18,9,18
1621504800,850,619,231,8,18,10,19
1621506600,887,626,261,8,18,10,19
1621508400,885,625,260,9,18,9,18
1621510200,877,631,245,10,18,10,20
1621512000,869,630,239,9,18,11,20
1621513800,876,627,249,10,18,14,22
1621515600,897,649,248,10,18,18,26
1621517400,960,670,290,10,19,35,43
1621519200,1016,700,316,12,19,25,33
1621521000,1097,732,366,14,19,33,43
1621522800,1135,778,358,15,19,33,42
1621524600,1167,809,359,13,20,37,45
1621526400,1212,830,382,15,20,47,56
1621528200,1241,853,388,19,20,63,61
1621530000,1288,858,430,13,20,46,60
1621531800,1258,843,415,13,20,41,50
1621533600,1236,841,395,14,20,50,59
1621535400,1199,823,375,13,20,54,63
1621537200,1145,786,359,11,20,46,55
1621539000,1138,797,341,13,20,27,36
1621540800,1134,794,340,13,20,73,80
1621542600,1202,801,401,16,20,74,82
1621544400,1288,881,407,13,20,32,42
1621546200,1213,855,358,17,20,30,40
1621548000,1273,858,415,16,20,49,59
1621549800,1207,841,367,14,20,54,70
1621551600,1165,809,356,13,20,31,41
1621553400,1101,780,321,13,20,29,41
1621555200,1080,754,326,13,20,30,38
1621557000,1074,720,354,11,19,35,43
1621558800,1048,713,334,11,19,19,32
1621560600,1006,712,294,13,19,20,44
1621562400,964,704,260,10,19,16,22
1621564200,916,686,229,10,19,16,21
1621566000,932,686,246,11,19,16,22
1621567800,916,683,233,11,19,15,21
1621569600,972,725,247,10,19,15,24
1621571400,878,665,214,10,19,12,19
1621573200,885,664,221,9,19,11,16
1621575000,883,650,233,9,19,19,24
1621576800,845,637,209,9,19,21,26
1621578600,840,635,205,8,18,11,16
1621580400,842,634,208,7,18,9,14
1621582200,845,633,212,8,19,15,20
1621584000,818,623,195,11,19,66,68
1621585800,832,631,201,10,19,34,41
1621587600,856,631,225,9,18,12,17
1621589400,834,631,203,8,19,10,16
1621591200,837,629,208,7,19,9,14
1621593000,843,637,206,6,19,7,12
1621594800,840,633,208,6,18,6,11
1621596600,849,638,211,6,18,7,12
1621598400,867,640,226,7,18,10,14
1621600200,869,652,217,6,18,10,15
1621602000,885,648,237,7,18,13,17
1621603800,967,673,294,7,19,16,22
1621605600,986,693,293,7,19,18,25
1621607400,1067,745,322,8,19,25,32
1621609200,1134,784,350,9,20,64,68
1621611000,1173,803,370,13,20,68,73
1621612800,1174,815,359,10,20,39,44
1621614600,1179,833,346,9,20,46,50
1621616400,1259,861,398,9,20,34,39
1621618200,1305,885,420,8,20,45,50
1621620000,1266,865,401,8,20,38,43
1621621800,1220,849,371,8,20,30,36
1621623600,1197,842,355,9,20,25,31
1621625400,1251,889,361,7,20,27,34
1621627200,1210,874,336,10,20,27,41
1621629000,1236,867,369,12,20,91,93
1621630800,1240,876,365,11,20,77,80
1621632600,1328,915,413,11,20,76,79
1621634400,1288,906,382,11,20,93,96
1621636200,1222,900,322,11,20,82,85
1621638000,1241,887,354,8,20,55,57
1621639800,1219,862,358,9,20,79,82
1621641600,1155,839,316,9,20,44,48
1621643400,1091,782,309,9,20,65,68
1621645200,1100,795,304,7,20,29,35
1621647000,1037,792,244,6,19,17,21
1621648800,999,776,223,7,19,24,29
1621650600,1001,765,236,8,19,64,68
1621652400,1013,753,260,7,19,24,28
1621654200,989,741,248,6,19,13,19
1621656000,1029,756,273,7,19,13,17
1621657800,981,717,264,8,19,14,21
1621659600,958,706,252,6,19,16,20
1621661400,875,642,233,7,19,12,16
1621663200,843,628,216,6,18,12,17
1621665000,831,615,216,6,18,10,15
1621666800,839,623,216,5,19,11,15
1621668600,817,621,195,5,18,20,24
1621670400,815,615,200,7,18,44,47
1621672200,813,614,199,6,18,10,14
1621674000,831,621,210,5,18,10,14
1621675800,848,619,229,7,18,9,16
1621677600,829,625,204,6,18,8,13
1621679400,814,616,198,7,18,8,15
1621681200,808,616,192,7,18,9,14
1621683000,816,612,203,5,18,11,16
1621684800,808,614,194,5,18,11,16
1621686600,789,602,187,5,18,10,15
1621688400,800,598,201,6,18,11,16
1621690200,808,612,196,7,18,12,17
1621692000,792,605,188,6,18,14,20
1621693800,800,606,194,5,18,15,22
1621695600,801,609,191,5,18,13,21
1621697400,799,608,191,5,18,10,15
1621699200,789,604,185,5,18,11,16
1621701000,799,605,194,5,19,10,15
1621702800,794,595,199,5,19,10,15
1621704600,793,599,194,5,19,10,15
1621706400,780,593,187,5,19,12,17
1621708200,760,584,176,5,19,10,17
1621710000,772,592,181,5,19,12,16
1621711800,768,591,177,5,18,10,15
1621713600,783,596,187,5,18,9,14
1621715400,805,607,198,5,18,11,16
1621717200,810,605,205,5,18,12,17
1621719000,794,609,185,5,18,17,22
1621720800,799,609,190,6,18,10,15
1621722600,816,610,205,5,19,10,15
1621724400,830,612,218,5,19,10,15
1621726200,780,607,173,6,19,10,16
1621728000,802,608,194,5,19,10,15
1621729800,820,612,208,6,18,12,17
1621731600,841,613,228,7,18,10,15
1621733400,806,596,210,6,18,10,15
1621735200,784,593,190,6,18,7,13
1621737000,793,600,193,7,18,8,15
1621738800,822,612,210,6,18,8,13
1621740600,788,603,185,5,18,8,13
1621742400,798,607,191,6,18,7,12
1621744200,783,603,181,6,18,7,15
1621746000,765,591,174,7,18,7,12
1621747800,766,590,176,5,18,9,14
1621749600,765,591,174,4,18,7,12
1621751400,758,589,169,5,18,7,12
1621753200,804,588,216,5,18,11,17
1621755000,778,581,197,8,17,7,12
1621756800,774,593,181,5,18,6,11
1621758600,792,619,174,5,18,5,11
1621760400,818,607,211,6,18,5,11
1621762200,808,598,209,7,18,5,12
1621764000,785,587,198,6,17,5,11
1621765800,764,585,179,4,18,5,12
1621767600,755,582,173,4,18,5,10
1621769400,760,590,170,3,18,6,11
1621771200,760,586,174,4,18,6,10
1621773000,792,584,208,4,18,6,10
1621774800,786,591,195,5,18,5,10
1621776600,771,588,183,4,17,5,11
1621778400,776,591,185,6,18,4,10
1621780200,750,579,171,5,17,6,11
1621782000,752,580,172,5,18,6,11
1621783800,779,583,196,4,18,15,13
1621785600,779,576,203,5,18,7,11
1621787400,774,576,198,4,18,5,12
1621789200,756,577,179,5,18,12,17
1621791000,776,584,193,5,18,5,11
1621792800,776,580,197,5,18,8,14
1621794600,769,583,187,5,18,17,23
1621796400,776,584,192,4,18,10,15
1621798200,769,583,186,4,18,10,17
1621800000,774,585,189,5,18,9,14
1621801800,745,580,165,4,18,9,16
1621803600,758,582,176,5,18,8,13
1621805400,757,579,178,5,18,10,15
1621807200,768,581,187,7,18,11,16
1621809000,776,589,188,5,18,11,16
1621810800,773,592,180,5,18,11,16
1621812600,775,597,178,5,18,11,16
1621814400,767,590,176,6,18,7,14
1621816200,745,585,161,5,18,7,13
1621818000,746,584,161,5,18,7,17
1621819800,742,585,156,5,17,8,17
1621821600,747,575,172,6,18,10,19
1621823400,746,578,168,6,18,10,18
1621825200,759,589,169,6,18,9,18
1621827000,772,593,179,5,18,11,20
1621828800,756,592,165,6,18,26,33
1621830600,757,587,171,8,18,38,46
1621832400,753,573,180,5,18,21,29
1621834200,749,582,167,5,18,9,17
1621836000,723,566,157,5,18,8,17
1621837800,740,565,175,5,18,7,17
1621839600,732,567,165,5,18,6,15
1621841400,742,584,158,5,17,11,20
1621843200,715,568,147,7,17,40,47
1621845000,713,563,150,6,17,6,16
1621846800,718,558,161,7,17,6,14
1621848600,731,560,171,4,17,6,14
1621850400,728,566,162,5,18,5,13
1621852200,726,570,156,4,18,8,17
1621854000,740,566,174,5,18,9,24
1621855800,735,562,173,5,18,7,16
1621857600,745,573,172,5,18,13,22
1621859400,756,574,182,6,18,12,21
1621861200,783,587,196,5,18,11,21
1621863000,852,633,219,7,18,20,28
1621864800,881,650,231,10,18,24,32
1621866600,1013,697,316,9,19,23,31
1621868400,1154,750,403,9,19,32,43
1621870200,1153,789,364,9,20,29,41
1621872000,1183,808,375,10,20,36,46
1621873800,1222,828,394,10,20,33,43
1621875600,1221,825,396,10,20,34,40
1621877400,1243,871,373,9,20,34,39
1621879200,1242,854,388,9,20,24,29
1621881000,1210,826,383,10,19,36,39
1621882800,1163,783,380,10,20,32,36
1621884600,1146,809,337,7,19,23,28
1621886400,1183,833,350,9,20,102,104
1621888200,1240,881,360,10,20,43,47
1621890000,1274,886,388,12,20,34,38
1621891800,1308,881,427,13,20,34,38
1621893600,1258,847,411,10,20,43,47
1621895400,1198,838,360,14,20,40,47
1621897200,1200,851,349,15,20,33,41
1621899000,1108,805,303,13,19,22,31
1621900800,1093,805,288,14,20,25,33
1621902600,1083,779,304,14,20,28,39
1621904400,1042,764,278,10,20,20,29
1621906200,1037,756,281,13,20,22,27
1621908000,995,729,266,11,20,29,35
1621909800,960,705,255,11,19,24,29
1621911600,967,706,261,11,19,13,19
1621913400,947,683,263,9,19,13,19
1621915200,901,681,220,12,19,13,19
1621917000,904,677,227,10,19,16,22
1621918800,910,665,245,10,19,14,20
1621920600,911,670,241,7,19,13,19
1621922400,892,654,238,6,19,13,17
1621924200,874,656,218,6,19,11,16
1621926000,874,665,209,6,19,13,16
1621927800,846,640,207,4,19,15,20
1621929600,846,638,208,7,18,44,47
1621931400,845,633,213,11,18,9,14
1621933200,858,663,195,10,18,9,14
1621935000,824,631,193,10,18,9,13
1621936800,814,634,180,10,18,9,14
1621938600,846,648,199,9,18,9,15
1621940400,852,641,211,9,18,9,15
1621942200,861,654,207,9,19,9,18
1621944000,870,660,209,10,19,10,15
1621945800,896,681,214,10,19,13,18
1621947600,935,686,249,10,19,14,19
1621949400,956,707,249,14,19,17,22
1621951200,1018,733,285,11,19,23,28
1621953000,1117,779,338,13,19,24,29
1621954800,1158,817,341,13,20,29,35
1621956600,1250,850,400,15,20,34,39
1621958400,1228,860,367,15,20,53,58
1621960200,1217,849,368,16,20,56,61
1621962000,1263,874,390,15,20,51,55
1621963800,1270,881,389,16,20,55,60
1621965600,1243,864,379,15,20,59,63
1621967400,1206,850,356,13,20,64,67
1621969200,1133,826,307,13,20,66,68
1621971000,1162,837,324,13,20,67,70
1621972800,1177,851,326,14,20,51,57
1621974600,1230,870,361,15,20,67,71
1621976400,1262,874,389,16,20,108,109
1621978200,1234,874,360,16,20,85,87
1621980000,1244,871,372,14,20,78,80
1621981800,1244,862,381,15,20,74,78
1621983600,1195,851,345,17,20,121,124
1621985400,1146,825,321,14,20,73,77
1621987200,1096,797,300,12,20,105,107
1621989000,1070,779,290,12,20,54,58
1621990800,1084,780,304,13,20,58,64
1621992600,1047,752,295,11,19,46,51
1621994400,995,721,274,10,19,15,21
1621996200,983,724,260,13,20,57,59
1621998000,949,710,239,13,19,38,43
1621999800,965,708,257,10,19,61,65
1622001600,940,711,229,10,20,26,31
1622003400,916,690,226,14,21,104,102
1622005200,978,744,234,10,19,15,19
1622007000,887,680,207,11,20,44,47
1622008800,908,670,238,9,19,33,36
1622010600,896,659,237,11,20,113,109
1622012400,853,645,208,12,19,12,15
1622014200,845,645,200,10,19,16,18
1622016000,862,642,220,11,18,82,79
1622017800,862,635,227,11,19,11,14
1622019600,883,636,247,9,19,10,11
1622021400,889,629,260,9,19,10,12
1622023200,836,627,209,9,19,9,11
1622025000,816,621,195,9,19,10,14
1622026800,869,632,236,9,19,9,13
1622028600,858,624,235,10,19,10,12
1622030400,866,640,225,10,19,11,13
1622032200,869,652,217,14,19,14,15
1622034000,897,668,229,13,19,18,18
1622035800,964,686,278,14,19,23,24
1622037600,1018,720,298,12,19,27,27
1622039400,1170,776,393,15,20,36,38
1622041200,1197,818,379,15,20,36,38
1622043000,1206,844,362,14,20,39,40
1622044800,1228,864,363,15,20,75,74
1622046600,1207,857,350,15,21,38,39
1622048400,1301,860,441,19,21,47,48
1622050200,1262,864,397,16,21,58,60
1622052000,1200,848,351,14,21,36,39
1622053800,1169,819,350,14,21,46,48
1622055600,1136,818,318,15,21,37,39
1622057400,1190,840,350,18,21,75,76
1622059200,1256,877,379,16,21,66,67
1622061000,1285,893,392,17,21,39,43
1622062800,1294,905,390,14,21,36,36
1622064600,1308,899,409,17,21,34,36
1622066400,1304,861,443,14,21,48,49
1622068200,1239,862,377,15,21,37,38
1622070000,1231,857,374,16,21,42,44
1622071800,1134,824,310,17,21,82,81
1622073600,1125,796,329,13,20,30,31
1622075400,1093,779,314,14,20,40,42
1622077200,1064,767,296,12,20,43,46
1622079000,1055,754,301,10,20,20,23
1622080800,1040,759,281,10,20,39,42
1622082600,994,749,245,14,20,54,57
1622084400,989,713,275,12,20,21,23
1622086200,968,724,245,12,20,20,22
1622088000,952,696,256,11,20,16,17
1622089800,950,703,247,12,20,18,19
1622091600,938,705,232,9,20,16,19
1622093400,902,698,203,11,20,14,15
1622095200,888,689,200,10,20,12,13
1622097000,899,698,201,9,20,13,14
1622098800,887,677,209,13,20,13,14
1622100600,889,687,202,12,19,16,17
1622102400,895,674,221,11,19,40,41
1622104200,892,659,233,10,19,34,36
1622106000,880,655,225,9,19,12,13
1622107800,860,654,206,9,19,11,12
1622109600,880,659,221,10,19,10,11
1622111400,875,659,216,10,19,10,13
1622113200,856,645,211,9,19,10,12
1622115000,872,657,215,11,19,11,13
1622116800,874,660,214,14,19,12,13
1622118600,892,675,217,10,19,13,14
1622120400,894,684,210,12,19,15,18
1622122200,963,706,257,14,20,69,67
1622124000,990,725,265,14,19,54,58
1622125800,1147,779,368,16,20,34,36
1622127600,1257,845,412,14,20,38,44
1622129400,1257,856,401,19,20,67,62
1622131200,1294,879,415,16,21,63,59
1622133000,1287,881,407,17,21,72,74
1622134800,1288,909,379,16,21,60,63
1622136600,1305,892,413,19,21,92,93
1622138400,1263,875,388,17,21,58,61
1622140200,1276,873,403,14,21,31,34
1622142000,1200,835,365,12,21,27,28
1622143800,1213,851,362,12,21,23,23
1622145600,1246,851,396,13,21,30,27
1622147400,1182,817,364,15,21,40,53
1622149200,1234,835,399,15,21,46,47
1622151000,1235,833,402,13,21,32,36
1622152800,1184,838,346,14,21,33,39
1622154600,1133,813,320,16,21,59,66
1622156400,1123,782,341,12,21,30,35
1622158200,1058,760,299,11,20,21,27
1622160000,1036,754,282,11,20,20,27
1622161800,1025,752,273,12,20,20,26
1622163600,1029,741,288,12,20,18,24
1622165400,996,725,270,10,20,15,21
1622167200,947,696,251,9,19,13,19
1622169000,935,688,247,10,20,12,18
1622170800,922,673,250,10,20,11,18
1622172600,952,680,272,10,20,13,20
1622174400,900,665,236,10,20,13,19
1622176200,914,664,250,10,20,16,23
1622178000,929,675,254,11,20,12,17
1622179800,896,653,244,12,20,13,20
1622181600,905,667,238,11,20,15,21
1622183400,873,652,221,10,20,25,31
